address,N_of_agg,row_inc,distance,bank,row,col,byteoffset,expected_value,flipped_value,hour,min,sec,hammering
0x2028ee1b6f,51,2,2,0,1148,437,7,ff,ef,443,11,52,380
0x200108d126,49,2,2,3,129,788,6,0,2,444,28,39,381
0x203c3811cd,47,2,2,3,3608,281,5,0,80,445,16,27,382
0x20352104ee,48,2,2,1,2714,77,6,0,20,445,35,47,383
0x201c5c012b,49,2,2,3,3616,21,3,ff,bf,446,14,30,384
0x2015fc95c1,43,2,2,0,2793,344,1,ff,fb,446,18,14,385
0x202ca38be7,45,2,2,2,1631,188,7,ff,bf,446,37,54,386
0x203700cebc,43,2,2,1,2961,751,4,0,10,447,16,2,387
0x202e668844,45,2,2,0,1853,128,4,0,2,452,57,57,388
0x203130ded3,35,2,2,0,2201,1002,3,ff,7f,453,49,28,389
0x2029d6ca91,51,2,2,2,1269,682,1,0,1,454,11,16,390
0x20284ec59b,51,2,2,2,1077,603,3,0,8,454,16,4,391
0x20176e8d5c,47,2,2,3,2989,211,4,0,10,455,17,57,392
0x2030745857,43,2,2,1,2104,898,7,0,10,456,29,24,393
0x201cc4403b,51,2,2,2,3680,519,3,0,4,457,47,47,394
0x20361b9901,45,2,2,3,2839,400,1,ff,f7,458,30,7,395
0x20363b9be7,45,2,2,3,2847,444,7,ff,f7,458,30,7,396
0x2029f74743,45,2,2,2,1278,624,3,ff,ef,460,35,13,397
0x200a4f5a27,45,2,2,2,1318,932,7,ff,fd,460,35,13,398
0x2015fc95c1,47,2,2,0,2793,344,1,ff,fb,460,49,54,399
0x203b90d5bd,43,2,2,2,3537,863,5,ff,bf,460,54,8,400
0x2039a28441,51,2,2,3,3293,64,1,0,1,461,19,36,401
0x202a0a8f83,45,2,2,2,1301,248,3,0,4,462,25,54,402
0x20311bd410,47,2,2,2,2199,834,0,0,10,462,59,55,403
0x2010e5c66f,51,2,2,2,2155,613,7,0,4,463,19,52,404
0x201464c070,43,2,2,0,2601,518,0,0,2,465,47,37,405
0x20394ccc34,45,2,2,3,3249,710,4,0,20,466,21,45,406
0x2004d458a9,49,2,2,3,608,909,1,0,40,466,36,50,407
0x2016f557fd,45,2,2,3,2922,895,5,ff,fe,468,22,4,408
0x2009c49cb5,49,2,2,3,1249,462,5,0,8,468,42,0,409
0x2023c7daa0,49,2,2,3,503,940,0,ff,fe,470,32,40,410
0x2017f4db47,49,2,2,2,3049,944,7,ff,ef,472,13,42,411
0x20395cdfbd,45,2,2,2,3249,1023,5,0,2,472,51,30,412
0x203f988685,45,2,2,0,4049,104,5,ff,fb,473,54,2,413
0x2009cf119d,50,2,2,1,1254,283,5,0,40,473,59,42,414
0x2033a05579,51,2,2,3,2520,855,1,ff,7f,477,26,55,415
0x201728015c,51,2,2,3,2952,19,4,ff,bf,477,31,43,416
0x2004cfd49c,51,2,2,0,615,843,4,0,20,477,50,50,417
0x200a8845b3,43,2,2,0,1344,606,3,0,40,478,3,56,418
0x2004c49d24,51,2,2,2,609,468,4,ff,f7,480,39,22,419
0x200992158c,47,2,2,2,1220,345,4,ff,bf,480,57,53,420
0x202845cd39,50,2,2,0,1075,727,1,ff,df,482,24,55,421
0x202c7559ca,47,2,2,1,1594,921,2,0,4,483,7,45,422
0x202cc45f13,51,2,2,2,1648,1010,3,0,20,483,27,44,423
0x201cc4403b,51,2,2,2,3680,519,3,0,4,485,8,47,424
0x2005839e38,51,2,2,3,711,487,0,ff,ef,485,28,5,425
0x2038138331,47,2,2,1,3095,54,1,0,1,486,15,26,426
0x201c455e30,50,2,2,0,3618,998,0,0,4,488,25,49,427
0x203700cebc,51,2,2,1,2961,751,4,0,10,488,40,28,428
0x2011a81b7d,43,2,2,1,2248,439,5,ff,7f,490,34,39,429
0x2012e74f59,51,2,2,2,2414,755,1,ff,fd,491,57,49,430
0x203b648de0,43,2,2,1,3513,220,0,0,10,492,20,29,431
0x20192a94dd,43,2,2,3,3213,331,5,ff,fd,492,25,23,432
0x201808c39e,45,2,2,2,3073,571,6,ff,f7,493,33,1,433
0x203955deb4,46,2,2,0,3251,1006,4,0,80,494,40,29,434
0x201cc4c790,51,2,2,2,3681,634,0,0,10,494,46,13,435
0x200d77c870,51,2,2,0,1711,646,0,ff,f7,497,10,31,436
0x2027d78689,49,2,2,2,1015,105,1,0,40,499,44,15,437
0x203c380a56,45,2,2,3,3608,162,6,ff,bf,500,7,41,438
0x2035b9dd51,51,2,2,0,2779,978,1,0,80,501,49,38,439
0x20395e9616,34,2,2,2,3253,354,6,ff,fe,502,35,18,440
0x202b6f89ed,50,2,2,3,1471,157,5,0,2,502,42,34,441
0x202eb1c74c,47,2,2,3,1883,625,4,0,80,503,30,8,442
